dataset_token,source_dataset,mcq_questions,model_id,fewshot_k,layers,strength,seed,baseline_accuracy,baseline_invalid_rate,baseline_correct,baseline_invalid,baseline_total,baseline_cache_path,steered_accuracy,steered_invalid_rate,steered_correct,steered_invalid,steered_total,steered_cache_path,steered_vector_path,delta_accuracy,delta_invalid_rate
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.55:6,2.5,42,0.5802520715827588,0.0,8333.0,0.0,14361.0,,0.5752,0.0,2876.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,-0.005052071582758777,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,2.0,42,0.65,0.0,65.0,0.0,100.0,,0.614,0.0,3070.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.03600000000000003,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.55:6,3.0,42,0.5802520715827588,0.0,8333.0,0.0,14361.0,,0.5746,0.0,2873.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,-0.005652071582758822,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,2.5,42,0.65,0.0,65.0,0.0,100.0,,0.61,0.0,3050.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.040000000000000036,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,1.0,42,0.5802520715827588,0.0,8333.0,0.0,14361.0,,0.5768,0.0,2884.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,-0.003452071582758842,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,3.0,42,0.65,0.0,65.0,0.0,100.0,,0.6004,0.0,3002.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.04959999999999998,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,1.5,42,0.5802520715827588,0.0,8333.0,0.0,14361.0,,0.5758,0.0,2879.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,-0.004452071582758843,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,1.0,42,0.65,0.0,65.0,0.0,100.0,,0.6176,0.0,3088.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.032399999999999984,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,2.0,42,0.5802520715827588,0.0,8333.0,0.0,14361.0,,0.5748,0.0,2874.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,-0.005452071582758844,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,1.5,42,0.65,0.0,65.0,0.0,100.0,,0.617,0.0,3085.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.03300000000000003,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,2.5,42,0.5802520715827588,0.0,8333.0,0.0,14361.0,,0.574,0.0,2870.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,-0.006252071582758867,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,2.0,42,0.65,0.0,65.0,0.0,100.0,,0.616,0.0,3080.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.03400000000000003,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,3.0,42,0.5802520715827588,0.0,8333.0,0.0,14361.0,,0.5714,0.0,2857.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,-0.008852071582758803,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,1.0,42,0.5802520715827588,0.0,8333.0,0.0,14361.0,,0.5776,0.0,2888.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,-0.0026520715827588193,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,2.5,42,0.65,0.0,65.0,0.0,100.0,,0.6138,0.0,3069.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.03620000000000001,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,1.5,42,0.5802520715827588,0.0,8333.0,0.0,14361.0,,0.5776,0.0,2888.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,-0.0026520715827588193,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,3.0,42,0.65,0.0,65.0,0.0,100.0,,0.6114,0.0,3057.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.03859999999999997,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,2.0,42,0.5802520715827588,0.0,8333.0,0.0,14361.0,,0.5776,0.0,2888.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,-0.0026520715827588193,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,1.0,42,0.65,0.0,65.0,0.0,100.0,,0.6182,0.0,3091.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.03180000000000005,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,2.5,42,0.5802520715827588,0.0,8333.0,0.0,14361.0,,0.5782,0.0,2891.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,-0.0020520715827587743,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,1.5,42,0.65,0.0,65.0,0.0,100.0,,0.6144,0.0,3072.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.035600000000000076,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,3.0,42,0.5802520715827588,0.0,8333.0,0.0,14361.0,,0.5782,0.0,2891.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,-0.0020520715827587743,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,2.0,42,0.65,0.0,65.0,0.0,100.0,,0.6132,0.0,3066.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.036800000000000055,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,1.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6212,0.0,3106.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.02228627532901606,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,1.5,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6192,0.0,3096.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.020286275329016057,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,2.5,42,0.65,0.0,65.0,0.0,100.0,,0.6114,0.0,3057.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.03859999999999997,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,2.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6158,0.0,3079.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.0168862753290161,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,3.0,42,0.65,0.0,65.0,0.0,100.0,,0.6084,0.0,3042.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.04159999999999997,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,2.5,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6122,0.0,3061.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.01328627532901605,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,1.0,42,0.65,0.0,65.0,0.0,100.0,,0.621,0.0,3105.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.029000000000000026,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,3.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.607,0.0,3035.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.008086275329016068,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,1.5,42,0.65,0.0,65.0,0.0,100.0,,0.6202,0.0,3101.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.02980000000000005,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,1.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6218,0.0,3109.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.022886275329016104,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,2.0,42,0.65,0.0,65.0,0.0,100.0,,0.6204,0.0,3102.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.02960000000000007,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,1.5,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6202,0.0,3101.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.021286275329016058,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,2.5,42,0.65,0.0,65.0,0.0,100.0,,0.6202,0.0,3101.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.02980000000000005,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,2.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.619,0.0,3095.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.02008627532901608,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,2.5,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6166,0.0,3083.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.01768627532901612,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,3.0,42,0.65,0.0,65.0,0.0,100.0,,0.6192,0.0,3096.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.03080000000000005,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,3.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6162,0.0,3081.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.017286275329016054,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,1.0,42,0.65,0.0,65.0,0.0,100.0,,0.6214,0.0,3107.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.02860000000000007,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,1.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.627,0.0,3135.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.028086275329016086,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,1.5,42,0.65,0.0,65.0,0.0,100.0,,0.622,0.0,3110.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.028000000000000025,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,1.5,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6276,0.0,3138.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.02868627532901613,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,2.0,42,0.65,0.0,65.0,0.0,100.0,,0.622,0.0,3110.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.028000000000000025,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,2.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6288,0.0,3144.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.02988627532901611,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,2.5,42,0.65,0.0,65.0,0.0,100.0,,0.622,0.0,3110.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.028000000000000025,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,2.5,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6302,0.0,3151.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.03128627532901607,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,3.0,42,0.65,0.0,65.0,0.0,100.0,,0.6226,0.0,3113.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,-0.02739999999999998,0.0
